Parameter Name,Date Local,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,State Name,County Name
PM10 Total 0-10um STP,2022-06-13,1,100.0,9,9,23,8,California,Butte
PM10 Total 0-10um STP,2022-06-14,1,100.0,10,10,23,9,California,Butte
PM10 Total 0-10um STP,2022-06-15,1,100.0,17,17,23,16,California,Butte
PM10 Total 0-10um STP,2022-06-16,1,100.0,15,15,23,14,California,Butte
PM10 Total 0-10um STP,2022-06-17,1,100.0,15,15,23,14,California,Butte
PM10 Total 0-10um STP,2022-06-18,1,100.0,5,5,23,5,California,Butte
PM10 Total 0-10um STP,2022-06-19,1,100.0,2,2,23,2,California,Butte
PM10 Total 0-10um STP,2022-06-24,1,100.0,18,18,23,17,California,Butte
PM10 Total 0-10um STP,2022-06-25,1,100.0,14,14,23,13,California,Butte
PM10 Total 0-10um STP,2022-06-26,1,100.0,9,9,23,8,California,Butte
PM10 Total 0-10um STP,2022-06-27,1,100.0,12,12,23,11,California,Butte
PM10 Total 0-10um STP,2022-06-28,1,100.0,21,21,23,19,California,Butte
PM10 Total 0-10um STP,2022-06-29,1,100.0,24,24,23,22,California,Butte
PM10 Total 0-10um STP,2022-06-30,1,100.0,22,22,23,20,California,Butte
PM10 Total 0-10um STP,2022-07-01,1,100.0,18,18,23,17,California,Butte
PM10 Total 0-10um STP,2022-07-02,1,100.0,18,18,23,17,California,Butte
PM10 Total 0-10um STP,2022-07-03,1,100.0,12,12,23,11,California,Butte
PM10 Total 0-10um STP,2022-07-04,1,100.0,9,9,23,8,California,Butte
PM10 Total 0-10um STP,2022-07-05,1,100.0,13,13,23,12,California,Butte
PM10 Total 0-10um STP,2022-07-06,1,100.0,12,12,23,11,California,Butte
PM10 Total 0-10um STP,2022-07-07,1,100.0,13,13,23,12,California,Butte
PM10 Total 0-10um STP,2022-07-08,1,100.0,15,15,23,14,California,Butte
PM10 Total 0-10um STP,2022-07-09,1,100.0,13,13,23,12,California,Butte
PM10 Total 0-10um STP,2022-07-10,1,100.0,7,7,23,6,California,Butte
