Parameter Name,Date Local,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,State Name,County Name
PM2.5 - Local Conditions,2015-05-03,23,96.0,9.478261,13.0,8,,California,Alameda
PM2.5 - Local Conditions,2015-05-04,24,100.0,8.958333,12.0,5,,California,Alameda
PM2.5 - Local Conditions,2015-05-05,24,100.0,9.375,12.0,16,,California,Alameda
PM2.5 - Local Conditions,2015-05-06,24,100.0,10.375,15.0,17,,California,Alameda
PM2.5 - Local Conditions,2015-05-07,24,100.0,7.833333,13.0,8,,California,Alameda
PM2.5 - Local Conditions,2015-05-08,24,100.0,10.5,19.0,20,,California,Alameda
PM2.5 - Local Conditions,2015-05-09,24,100.0,10.75,14.0,2,,California,Alameda
PM2.5 - Local Conditions,2015-05-10,24,100.0,9.666667,13.0,1,,California,Alameda
PM2.5 - Local Conditions,2015-05-11,24,100.0,7.041667,10.0,17,,California,Alameda
PM2.5 - Local Conditions,2015-05-12,24,100.0,6.166667,9.0,2,,California,Alameda
PM2.5 - Local Conditions,2015-05-13,24,100.0,5.125,10.0,4,,California,Alameda
PM2.5 - Local Conditions,2015-05-14,24,100.0,3.291667,7.0,14,,California,Alameda
PM2.5 - Local Conditions,2015-05-15,24,100.0,5.666667,9.0,10,,California,Alameda
PM2.5 - Local Conditions,2015-05-16,24,100.0,5.041667,10.0,16,,California,Alameda
PM2.5 - Local Conditions,2015-05-17,24,100.0,4.583333,7.0,9,,California,Alameda
PM2.5 - Local Conditions,2015-05-18,24,100.0,5.625,9.0,1,,California,Alameda
PM2.5 - Local Conditions,2015-05-19,23,96.0,3.826087,7.0,17,,California,Alameda
PM2.5 - Local Conditions,2015-05-20,24,100.0,5.458333,12.0,9,,California,Alameda
PM2.5 - Local Conditions,2015-05-21,24,100.0,3.0,7.0,21,,California,Alameda
PM2.5 - Local Conditions,2015-05-22,24,100.0,3.833333,7.0,7,,California,Alameda
PM2.5 - Local Conditions,2015-05-23,24,100.0,7.375,11.0,13,,California,Alameda
PM2.5 - Local Conditions,2015-05-24,24,100.0,7.25,12.0,18,,California,Alameda
PM2.5 - Local Conditions,2015-05-25,24,100.0,5.0,8.0,7,,California,Alameda
PM2.5 - Local Conditions,2015-05-26,24,100.0,2.833333,8.0,23,,California,Alameda
PM2.5 - Local Conditions,2015-05-27,24,100.0,6.5,12.0,2,,California,Alameda
PM2.5 - Local Conditions,2015-05-28,24,100.0,5.625,10.0,17,,California,Alameda
PM2.5 - Local Conditions,2015-05-29,24,100.0,5.291667,9.0,18,,California,Alameda
PM2.5 - Local Conditions,2015-05-30,24,100.0,7.041667,11.0,4,,California,Alameda
PM2.5 - Local Conditions,2015-05-31,24,100.0,7.916667,12.0,14,,California,Alameda
PM2.5 - Local Conditions,2015-06-01,24,100.0,3.583333,8.0,4,,California,Alameda
PM2.5 - Local Conditions,2015-06-02,24,100.0,3.25,7.0,15,,California,Alameda
PM2.5 - Local Conditions,2015-06-03,24,100.0,6.125,11.0,11,,California,Alameda
PM2.5 - Local Conditions,2015-06-04,24,100.0,9.583333,72.0,15,,California,Alameda
PM2.5 - Local Conditions,2015-06-05,24,100.0,10.166667,17.0,5,,California,Alameda
PM2.5 - Local Conditions,2015-06-06,24,100.0,8.666667,16.0,7,,California,Alameda
PM2.5 - Local Conditions,2015-06-07,24,100.0,7.5,12.0,6,,California,Alameda
PM2.5 - Local Conditions,2015-06-08,24,100.0,7.5,16.0,13,,California,Alameda
PM2.5 - Local Conditions,2015-06-09,24,100.0,6.5,15.0,6,,California,Alameda
PM2.5 - Local Conditions,2015-06-10,24,100.0,8.0,12.0,11,,California,Alameda
PM2.5 - Local Conditions,2015-06-11,23,96.0,9.478261,19.0,7,,California,Alameda
PM2.5 - Local Conditions,2015-06-12,24,100.0,11.791667,19.0,22,,California,Alameda
PM2.5 - Local Conditions,2015-06-13,24,100.0,16.625,23.0,1,,California,Alameda
PM2.5 - Local Conditions,2015-06-14,24,100.0,15.875,20.0,23,,California,Alameda
PM2.5 - Local Conditions,2015-06-15,24,100.0,13.625,18.0,10,,California,Alameda
