State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
California,Humboldt,6,23,2020-05-13,28,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-05-14,35,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-05-15,31,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-05-16,25,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-05-17,31,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-05-18,30,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-05-19,29,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-05-20,29,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-05-21,33,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-05-22,31,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-05-23,28,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-05-24,39,Good,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-05-25,26,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-05-26,25,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-05-27,31,Good,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-05-28,29,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-05-29,29,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-05-30,37,Good,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-05-31,23,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-06-01,23,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-06-02,43,Good,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-06-03,29,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-06-04,28,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-06-05,33,Good,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-06-06,26,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-06-07,26,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-06-08,24,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-06-09,22,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-06-10,17,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-06-11,22,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-06-12,27,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-06-13,25,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-06-14,16,Good,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-06-15,26,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-06-16,25,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-06-17,39,Good,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-06-18,29,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-06-19,20,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-06-20,16,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-06-21,25,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-06-22,19,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-06-23,51,Moderate,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-06-24,16,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-06-25,19,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-06-26,51,Moderate,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-06-27,24,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-06-28,25,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-06-29,53,Moderate,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-06-30,24,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-07-01,25,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-07-02,27,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-07-03,31,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-07-04,37,Good,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-07-05,26,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-07-06,23,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-07-07,21,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-07-08,32,Good,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-07-09,16,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-07-10,19,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-07-11,22,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-07-12,23,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-07-13,26,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-07-14,57,Moderate,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-07-15,23,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-07-16,19,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-07-17,45,Good,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-07-18,26,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-07-19,18,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-07-20,15,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-07-21,14,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-07-22,12,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-07-23,20,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-07-24,18,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-07-25,26,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-07-26,33,Good,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-07-27,18,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-07-28,11,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-07-29,11,Good,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-07-30,17,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-07-31,16,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-08-01,13,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-08-02,17,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-08-03,17,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-08-04,20,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-08-05,22,Good,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-08-06,21,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-08-07,43,Good,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-08-08,23,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-08-09,43,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-08-10,37,Good,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-08-11,22,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-08-12,25,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-08-13,52,Moderate,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-08-14,39,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-08-15,31,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-08-16,42,Good,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-08-17,18,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-08-18,21,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-08-19,14,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-08-20,11,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-08-21,19,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-08-22,23,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-08-23,21,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-08-24,19,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-08-25,40,Good,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-08-26,23,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-08-27,21,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-08-28,48,Good,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-08-29,23,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-08-30,38,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-08-31,33,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-09-01,28,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-09-02,27,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-09-03,28,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-09-04,33,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-09-05,29,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-09-06,59,Moderate,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-09-07,34,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-09-08,19,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-09-09,87,Moderate,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-09-10,74,Moderate,PM10,06-023-1004,1
California,Humboldt,6,23,2020-09-11,109,Unhealthy for Sensitive Groups,PM10,06-023-1004,1
California,Humboldt,6,23,2020-09-12,87,Moderate,PM10,06-023-1004,1
California,Humboldt,6,23,2020-09-13,89,Moderate,PM10,06-023-1004,1
California,Humboldt,6,23,2020-09-14,61,Moderate,PM10,06-023-1004,1
California,Humboldt,6,23,2020-09-15,52,Moderate,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-09-16,14,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-09-17,23,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-09-18,37,Good,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-09-19,29,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-09-20,19,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-09-21,27,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-09-22,25,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-09-23,20,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-09-24,35,Good,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-09-25,29,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-09-26,22,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-09-27,45,Good,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-09-28,58,Moderate,PM10,06-023-1004,1
California,Humboldt,6,23,2020-09-29,58,Moderate,PM10,06-023-1004,1
California,Humboldt,6,23,2020-09-30,109,Unhealthy for Sensitive Groups,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-10-01,39,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-10-02,23,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-10-03,46,Good,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-10-04,24,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-10-05,26,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-10-06,70,Moderate,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-10-07,40,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-10-08,46,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-10-09,43,Good,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-10-10,29,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-10-11,28,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-10-12,26,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-10-13,27,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-10-14,28,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-10-15,52,Moderate,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-10-16,29,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-10-17,20,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-10-18,33,Good,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-10-19,27,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-10-20,30,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-10-21,49,Good,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-10-22,39,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-10-23,32,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-10-24,41,Good,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-10-25,31,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-10-26,33,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-10-27,61,Moderate,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-10-28,27,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-10-29,29,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-10-30,51,Moderate,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-10-31,18,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-11-01,23,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-11-02,50,Good,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-11-03,17,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-11-04,19,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-11-05,28,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-11-06,36,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-11-07,33,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-11-08,52,Moderate,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-11-09,21,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-11-10,24,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-11-11,58,Moderate,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-11-12,25,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-11-13,29,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-11-14,41,Good,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-11-15,23,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-11-16,56,Moderate,PM10,06-023-1004,1
California,Humboldt,6,23,2020-11-17,26,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-11-18,31,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-11-19,27,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-11-20,60,Moderate,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-11-21,25,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-11-22,19,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-11-23,42,Good,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-11-24,20,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-11-25,31,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-11-26,59,Moderate,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-11-27,22,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-11-28,26,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-11-29,68,Moderate,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-11-30,23,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-12-01,13,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-12-02,61,Moderate,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-12-03,24,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-12-04,27,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-12-05,59,Moderate,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-12-06,23,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-12-07,51,Moderate,PM10,06-023-1004,1
California,Humboldt,6,23,2020-12-08,104,Unhealthy for Sensitive Groups,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-12-09,41,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-12-10,25,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-12-11,67,Moderate,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-12-12,24,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-12-13,29,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-12-14,58,Moderate,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-12-15,22,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-12-16,32,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-12-17,57,Moderate,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-12-18,20,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-12-19,20,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-12-20,51,Moderate,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-12-21,31,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-12-22,25,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-12-23,65,Moderate,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-12-24,34,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-12-25,34,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-12-26,46,Good,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-12-27,23,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-12-28,30,Good,PM10,06-023-1004,1
California,Humboldt,6,23,2020-12-29,71,Moderate,PM2.5,06-023-1004,1
California,Humboldt,6,23,2020-12-30,30,Good,Ozone,06-023-1004,1
California,Humboldt,6,23,2020-12-31,34,Good,PM10,06-023-1004,1
California,Imperial,6,25,2020-01-01,78,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-01-02,60,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-01-03,67,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-01-04,76,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-01-05,66,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-01-06,48,Good,PM10,06-025-0005,3
California,Imperial,6,25,2020-01-07,58,Moderate,PM10,06-025-0005,4
California,Imperial,6,25,2020-01-08,97,Moderate,PM2.5,06-025-0005,4
California,Imperial,6,25,2020-01-09,44,Good,PM10,06-025-0005,5
California,Imperial,6,25,2020-01-10,59,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-01-11,124,Unhealthy for Sensitive Groups,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-01-12,74,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-01-13,112,Unhealthy for Sensitive Groups,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-01-14,79,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-01-15,79,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-01-16,98,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-01-17,46,Good,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-01-18,39,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-01-19,39,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-01-20,77,Moderate,PM10,06-025-0005,5
California,Imperial,6,25,2020-01-21,64,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-01-22,59,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-01-23,56,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-01-24,55,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-01-25,58,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-01-26,86,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-01-27,51,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-01-28,62,Moderate,PM10,06-025-0005,5
California,Imperial,6,25,2020-01-29,76,Moderate,PM10,06-025-4003,5
California,Imperial,6,25,2020-01-30,52,Moderate,PM10,06-025-0005,5
California,Imperial,6,25,2020-01-31,56,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-02-01,60,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-02-02,61,Moderate,PM10,06-025-4003,5
California,Imperial,6,25,2020-02-03,72,Moderate,PM10,06-025-0007,5
California,Imperial,6,25,2020-02-04,50,Good,PM10,06-025-4003,5
California,Imperial,6,25,2020-02-05,53,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-02-06,87,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-02-07,79,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-02-08,91,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-02-09,41,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-02-10,31,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-02-11,40,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-02-12,55,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-02-13,62,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-02-14,57,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-02-15,66,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-02-16,68,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-02-17,65,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-02-18,63,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-02-19,59,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-02-20,44,Good,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-02-21,61,Moderate,PM10,06-025-0005,5
California,Imperial,6,25,2020-02-22,48,Good,PM10,06-025-0005,5
California,Imperial,6,25,2020-02-23,42,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-02-24,58,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-02-25,39,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-02-26,44,Good,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-02-27,43,Good,PM10,06-025-0005,5
California,Imperial,6,25,2020-02-28,56,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-02-29,65,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-03-01,58,Moderate,PM10,06-025-4003,5
California,Imperial,6,25,2020-03-02,38,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-03-03,51,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-03-04,46,Good,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-03-05,52,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-03-06,44,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-03-07,46,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-03-08,39,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-03-09,38,Good,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-03-10,30,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-03-11,41,Good,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-03-12,34,Good,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-03-13,36,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-03-14,41,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-03-15,40,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-03-16,43,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-03-17,42,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-03-18,39,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-03-19,41,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-03-20,44,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-03-21,47,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-03-22,46,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-03-23,44,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-03-24,50,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-03-25,53,Moderate,PM10,06-025-0005,5
California,Imperial,6,25,2020-03-26,44,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-03-27,44,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-03-28,54,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-03-29,50,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-03-30,49,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-03-31,59,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-04-01,71,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-04-02,48,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-04-03,74,Moderate,Ozone,06-025-0005,5
California,Imperial,6,25,2020-04-04,47,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-04-05,51,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-04-06,44,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-04-07,37,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-04-08,40,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-04-09,44,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-04-10,35,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-04-11,42,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-04-12,41,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-04-13,41,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-04-14,47,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-04-15,48,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-04-16,54,Moderate,Ozone,06-025-0005,5
California,Imperial,6,25,2020-04-17,54,Moderate,Ozone,06-025-0005,5
California,Imperial,6,25,2020-04-18,39,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-04-19,47,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-04-20,48,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-04-21,46,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-04-22,54,Moderate,Ozone,06-025-0005,5
California,Imperial,6,25,2020-04-23,119,Unhealthy for Sensitive Groups,Ozone,06-025-0005,5
California,Imperial,6,25,2020-04-24,55,Moderate,PM2.5,06-025-0005,5
California,Imperial,6,25,2020-04-25,51,Moderate,Ozone,06-025-0005,5
California,Imperial,6,25,2020-04-26,49,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-04-27,49,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-04-28,133,Unhealthy for Sensitive Groups,Ozone,06-025-0005,5
California,Imperial,6,25,2020-04-29,67,Moderate,Ozone,06-025-0005,5
California,Imperial,6,25,2020-04-30,71,Moderate,Ozone,06-025-1003,5
California,Imperial,6,25,2020-05-01,84,Moderate,Ozone,06-025-0005,5
California,Imperial,6,25,2020-05-02,58,Moderate,Ozone,06-025-0005,5
California,Imperial,6,25,2020-05-03,49,Good,Ozone,06-025-0005,5
California,Imperial,6,25,2020-05-04,58,Moderate,Ozone,06-025-0005,5
California,Imperial,6,25,2020-05-05,71,Moderate,Ozone,06-025-0005,5
California,Imperial,6,25,2020-05-06,133,Unhealthy for Sensitive Groups,Ozone,06-025-0005,5
California,Imperial,6,25,2020-05-07,140,Unhealthy for Sensitive Groups,Ozone,06-025-0005,5
